,product_id,product_category,product_name,product_stock,unit_price_cop,product_url
2654,3143,Ropa,Chaqueta de Plumas12,47,48059,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcNTl2TUP3NVYBkBfK7L9QH--s4UMYCy82sw&s
2655,4927,Muebles,Mesa de Exterior12,45,2380412,https://conceptual.com.co/wp-content/uploads/2022/06/Copia-de-SET-COMEDOR-EXTERIOR.jpg
2656,3720,Alimentos,Galletas de Avena11,15,1693056,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3i416iiDxX_HhCLBOstYsG87BSiPp9BQJTw&s
2657,9492,Juguetes,Coche Teledirigido11,55,394496,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQptwnim1CDKcsEMyfX_zfUm3idWc6M0lznyg&s
2658,1681,Ropa,Traje de Bano12,42,960968,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQn0s5-ErZjwPqLoxi8NUFh9PGIt_b8Si6cXw&s
2659,7824,Muebles,Cuna12,44,1113863,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQljsh3aCd4Ct_012CmcFzhLzMY7VJioZp3lg&s
2660,4716,Alimentos,Granola11,38,1988654,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgxYCXH8EPkt5LLnRaA7f1QSOsv6-zP0WfTK3iQRqR1ucfcIhhoifX95Orpsks6i5CpwxQd8XhK0gP2G_ofN_bnM2X64f7P08qWEz28q1jEHi5OFmoLd3jOKtZbi-ZBcQShA5_FlGwxalU/s1600/receta-basica-granola-casera.jpg
2661,9234,Ropa,Pijama de Algodon12,36,2879913,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWyh3VvSHCmwf3Ud9xjoGGJlr3eu8QR52Y7Q&s
2662,7916,Juguetes,Kit de Ciencia11,1,1838959,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPAzHTBqJhsFJad2u6Bp2XDa285megd7ojlg&s
2663,5237,Ropa,Calcetines de Lana12,31,3337083,https://minisocol.vtexassets.com/arquivos/ids/229627/2012726611109-02-16104.jpg?v=638274696696570000
2664,6749,Tecnologia,Pluma Stylus11,62,2725712,https://www.steren.com.co/media/catalog/product/cache/295a12aacdcb0329a521cbf9876b29e7/image/2167242f8/pluma-stylus-para-pantalla-touch.jpg
2665,2356,Alimentos,Cereales para Desayuno11,59,3804826,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQv9b4Zm4W_SS_51INvtiTUIXK7oqKNBzbfLQ&s
2666,7526,Ropa,Pantalones de Yoga12,60,1978713,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxSM0A2iEXb6oJ1sckDmpP_r_43Ybh2uNC2A&s
2667,3828,Alimentos,Zumo de Naranja11,19,3048856,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtWUEL1504EWn4j-LFUc1g4tdOciSKQQrMRQ&s
2668,1250,Tecnologia,Disco Duro SSD11,93,4040108,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzeTMx6JKP00c1LXuyh4Nchr24IaF0uuDqhA&s
2669,9199,Muebles,Cama Individual12,22,3539386,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6Jr87BtGCdu_-njp8IGZtssFcy9HbmZVI5w&s
2670,2953,Ropa,Camiseta sin Mangas12,18,2018517,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtCx1WODdKfB8Bh7GNXHQJpRINVh5JhlekQw&s
2671,9226,Alimentos,Leche de Almendra11,75,3430927,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIAxPBdJyndfHbwM1iFSBFtr1CLyi0p3Px5g&s
2672,8647,Muebles,Comoda12,44,1760153,https://cdn1.totalcommerce.cloud/homesentry/product-zoom/es/comoda-tvilum-76235uu-naia-3-cajones-blanco-brillante-5.webp
2673,2869,Tecnologia,Adaptador HDMI11,82,3150787,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaCO/123360524_01/w=800,h=800,fit=pad"
2674,2654,Juguetes,Rompecabezas de Madera11,57,2464273,https://http2.mlstatic.com/D_NQ_NP_691415-MCO43329569506_092020-O.webp
2675,3580,Muebles,Mesa Auxiliar12,22,3083437,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStRSpVFYksgdfZ_TsY5gSXhWKgWbFfkyGVrg&s
2676,3304,Alimentos,Salsa de Tomate11,97,1019599,https://i.blogs.es/78995c/salsas/1366_2000.jpg
2677,7680,Juguetes,Patinete para Ninos11,20,2584736,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWXBckEJTRqcYJ5T5hEaGcCChLw0bg-ZBmgQ&s
2678,44,Muebles,Puf12,80,3486230,https://m.media-amazon.com/images/I/814VWM38UyL._AC_SL1500_.jpg
2679,8629,Ropa,Shorts de Playa12,37,2275533,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRPg1YvxwBOH4wUWcXWHUdF66rcn6uFp2_9Q&s
2680,9570,Alimentos,Vinagre Balsamico11,74,1865748,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkfqkF0k1nm9z932JQSQXrfbyDW16CF6qFRw&s
2681,6029,Ropa,Chaqueta de Entretiempo12,78,859838,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgJWNihiL77soe8qtS2UcjHjSl_ihOMqrJ9g&s
2682,9635,Juguetes,Cubo Rubik11,58,3071390,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJQPunPDIaB7rcNdEtMJA4eznSF11iI22rwQ&s
2683,7913,Tecnologia,Cable USB-C11,35,2970387,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQUsRu-EOCo0yPV__BDmQETfnwz-A713daDw&s
2684,3642,Muebles,Silla Plegable12,79,1886555,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZb6nDk5Ete7dHPpQAYYFUeEatZIkHW9DgQg&s
2685,2300,Juguetes,Dron para Ninos11,41,2932100,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTE39fpFq9ru0yE_-aOMzvETi9sny31_a1zRA&s
2686,2714,Tecnologia,Smart Lock11,14,1645460,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSzGu9zZiiuoHGDe1hRK-aD2z70WmOx44vmw&s
2687,6185,Alimentos,Sopa Instantanea11,6,2038060,https://pastaslamuneca.com/wp-content/uploads/2021/04/Sopa-de-fideos-La-Muneca-receta-1000-x-1500-px-jpg.webp
2688,5678,Alimentos,Fideos de Arroz11,56,3022742,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtq9IDMnsPftfA5V6QX8S4EnTfRJQBOYoynA&s
2689,7206,Ropa,Sombrero de Sol12,55,611540,https://www.istockphoto.com/es/fotos/sombrero-de-vaquero
2690,6476,Muebles,Silla de Jardin12,29,2708737,https://m.media-amazon.com/images/I/71FL5vyzgZL._AC_SL1500_.jpg
2691,7345,Alimentos,Pure de Papas11,18,792783,https://cloudfront-us-east-1.images.arcpublishing.com/elespectador/S2GZ3T3KBBANFN6SHLMOXFYHLA.jpg
2692,2669,Tecnologia,Termostato Inteligente11,34,4082818,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5jKLa59LWrmA-BggAKdaSf-xtdL4ZJ-PcKQ&s
2693,5962,Juguetes,Mesa de Pinball11,8,2856831,https://http2.mlstatic.com/D_NQ_NP_952998-CBT76956014978_062024-O.webp
2694,4122,Alimentos,Hummus11,81,2781141,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKCzJjEth0kBsyC0XlwN5tCRZoZCpTPx2N1A&s
2695,6864,Tecnologia,Luces LED Inteligentes11,1,831196,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5rDOfw3cj6r-EPtVA0bEFcViKsnaY5WYkew&s
2696,5736,Muebles,Perchero12,45,1316798,https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/sodimacCO/349585/public
2697,2361,Ropa,Chaleco12,52,3194760,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrnjnTsNb8puxQaU1NZqSoYGUfzE1CQuAuhg&s
2698,10,Alimentos,Guacamole11,79,3236332,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTL3NNItjYdHkAaN4-1jLO8raFRqpgcLdLvBw&s
2699,4398,Tecnologia,Bateria Externa11,99,3494359,https://www.compudemano.com/wp-content/uploads/2022/10/belkin-bateria-externa-usb-c-pd-20-000-mah-2.png
2700,6031,Tecnologia,Switch de Red11,87,531302,https://www.steren.com.co/media/catalog/product/cache/0236bbabe616ddcff749ccbc14f38bf2/image/1876468d9/switch-fast-ethernet-de-8-puertos.jpg
2701,7663,Muebles,Cajonera12,46,967075,https://mueblesonline.com.co/4614-large_default/Cajonera-Office-Wengue.jpg
2702,3413,Tecnologia,Controlador para Juegos11,12,264935,https://www.steren.com.co/media/catalog/product/cache/0236bbabe616ddcff749ccbc14f38bf2/image/210587ac1/control-usb-bluetooth-para-videojuegos-compatible-con-pc-ps3-y-celular.jpg
2703,1038,Tecnologia,Docking Station11,0,3709719,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOlhNgB951AeUf16Kus7TV3RtxEfa-jvv4_g&s
2704,2094,Alimentos,Chiles en Conserva11,54,2957751,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRBKtiNfOZ0uJUjEpJ245x1qDR_WdNxZJnjQ&s
2705,4689,Tecnologia,Tarjeta de Video11,89,2442118,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRG07YWfVbKBcdIFd_ZTojUzwkJSSUwElrwdA&s
2706,9505,Ropa,Camisa de Rayas12,63,447736,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMCyhNhY_eWxvtoiZNPMSR7z3Kw4MMWUMgEQ&s
2707,2142,Juguetes,Nerf Blaster11,63,632727,https://http2.mlstatic.com/D_NQ_NP_711760-MCO51202210982_082022-O.webp
2708,2076,Juguetes,Juguete Educativo11,27,2367102,https://down-co.img.susercontent.com/file/96127858da687c71623a1bdbfe84ca55
2709,9370,Tecnologia,Placa Base11,96,2693827,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3AozEEptbFwZYkZswTIMb6Fec3H-Shcrjgg&s
2710,6400,Alimentos,Arandanos Secos11,8,801544,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWd-stLCxclKuk2dR_YOYzK7U-ULM-gqg8yg&s
2711,8578,Muebles,Mueble Bar12,68,1880068,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaCO/50966257_8/w=800,h=800,fit=pad"
2712,2354,Tecnologia,Estacion de Carga USB11,95,1581564,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROlAwK_Yu6EyBFrr8pY5JMzi8zGDr_PPxRmA&s
2713,9708,Tecnologia,Lector de Tarjetas11,68,1585270,https://ibertronica.es/blog/wp-content/uploads/2023/11/51myaWVZqL.jpg
2714,3111,Ropa,Vestido de Noche12,67,2846427,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTx3_aSz597yyqpDDx7dJkEKL2BsJu0jYhEWg&s
2715,7062,Tecnologia,Teclado Bluetooth11,71,2196010,https://www.steren.com.co/media/catalog/product/cache/0236bbabe616ddcff749ccbc14f38bf2/image/21764956d/teclado-bluetooth-recargable-con-iluminacion-multicolor-compacto.jpg
2716,5403,Ropa,Zapatos de Vestir12,26,2521598,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSg4Ct_ldc9TJohrFhc7cRayXzJEkSVe6RJlg&s
2717,4385,Juguetes,Casa de Munecas11,44,1468387,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWPtXF04slQ9NgLgEz0El7AtQ-edwVrRvN9Q&s
2718,8253,Muebles,Silla de Paseo12,23,3980635,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiCxuTQVuLS5Lctw1vnS7F3MKPKIR8qLJ7Zg&s
2719,3957,Alimentos,Pasas11,32,391126,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSRE_N4Tzqu-aoxqzAHWLpPSYvkEv1DSV0kw&s
2720,7618,Tecnologia,Smart Plug11,9,60400,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFjrwg7xY2xt6a14bHQC9e6KjfHIvKClQYYA&s
2721,9891,Muebles,Mueble de Oficina12,2,534629,https://maderkit.vtexassets.com/arquivos/ids/166522/mueble-escritorio-oficina-1-1-maderkit.jpg?v=638316020971130000
2722,4649,Tecnologia,Camara 36011,86,1519268,https://thehousetechnology.com/1572-large_default/camara-insta360-x3.jpg
2723,9754,Tecnologia,Reproductor Multimedia11,52,1505874,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2xOcIuV9ltXHkqys7sCpGa22YpV0YMra0iA&s
2724,8058,Juguetes,Pelota de Playa11,80,1401669,https://http2.mlstatic.com/D_NQ_NP_779971-CBT75665432208_042024-O.webp
2725,6909,Tecnologia,Smartphone12,87,3857265,https://img.freepik.com/vector-gratis/pantalla-realista-smartphone-diferentes-aplicaciones_52683-30241.jpg
2726,3726,Ropa,Banador12,90,912235,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQv_nyHsm8BfKW7_DZh6x6jmn30naET0MBm6A&s
2727,1172,Alimentos,Papitas Fritas11,35,2308050,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQz8O3IepeluI0dQsR_ngCo3Sz1cmoK6a_Tqg&s
2728,6422,Juguetes,Set de Herramientas de Juguete11,39,2947136,https://www.gogomimo.com/wp-content/uploads/2020/10/herramientas_juguete_principal-600x452.jpg
2729,5233,Tecnologia,Computador12,1,3374444,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdzqeyZVc0ln_z_h55zB_N63dYG3wFePzEPg&s
2730,9346,Tecnologia,Tablet12,72,3308189,https://p2-ofp.static.pub/fes/cms/2023/02/22/pkhjbh23c7sjfxf76k6e6usevy3ixi851221.png
2731,6264,Juguetes,Estacion Espacial de Juguete11,29,3178923,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT770m1ABykJ4rEOL8e6NLSrSmDFL2jA0myGA&s
2732,7119,Alimentos,Aceitunas11,28,286374,https://www.evok.com.co/wp-content/uploads/2019/05/aceitunas-evok.jpg
2733,5351,Tecnologia,Smartwatch12,68,1663908,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQSvAY6_jjW97YakvngtvA_jHt4rt8BSawpg&s
2734,5556,Alimentos,Ketchup11,10,3533952,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIzEv0j6_dYzBQTjX3x9YFc-xo1v5mQVHFbA&s
2735,6000,Juguetes,Kit de Exploracion11,17,4081976,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ23t75-ZFLNhi8As8OsyLv8ntYoNRj1Vo3Q&s
2736,775,Tecnologia,Monitor12,7,2565950,https://www.lg.com/content/dam/channel/wcms/co/images/monitores/22mr410-b_awpq_escb_co_c/gallery/DZ-3.jpg
2737,9053,Juguetes,Set de Superheroes11,35,2453574,https://down-co.img.susercontent.com/file/9eb2ee9bc20f7dd88b99b5e11490eb81
2738,6774,Muebles,Mesa de Juego12,27,1422645,"https://m.media-amazon.com/images/I/71hxZz3X5BS._AC_UF894,1000_QL80_.jpg"
2739,3683,Juguetes,Coche de Policia de Juguete11,34,1173463,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRroybfPUCnJtalxDuoXcm5aqzhO0BoPryHXA&s
2740,3470,Tecnologia,Impresora12,89,2853293,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZKFxbH4Uzi9J4ntsqMCPIhYU-KMt_cbnkdQ&s
2741,5389,Juguetes,Kit de Maquillaje Infantil11,3,1304667,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzyMRBToQY21xlce-nojcE4mnSY-JEkPtyuA&s
2742,8027,Alimentos,Mostaza11,57,3576493,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKoyhd7nfpGl7rK45Haq8dgTCxv_sSXjOLPQ&s
2743,1222,Muebles,Cama con Cajones12,41,3767971,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZBziqnDoO6HGZpPUkOPDmEKjWOA3_4Hm1PA&s
2744,341,Tecnologia,Router12,48,675226,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSheBh4r01neB4uHS3aC7DmpkL09WGtq2L8mw&s
2745,7677,Juguetes,Torre Apilable11,36,991589,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAh3t1vKOu4hPggjS8OpM8YhvwkVcNPu9wFw&s
2746,607,Juguetes,Peluche de Animales11,82,1946913,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRK0cO0J8ynuJlchwSDVTo1U5gBanWdWxYpiA&s
2747,264,Muebles,Silla de Comedor de Madera12,61,2848828,https://forandes.com/wp-content/uploads/LOTUS-6.jpg
2748,9223,Muebles,Cama de Matrimonio12,45,1941058,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrmVi_H2Bc85exs0zWTsVi3zWnSolheNXwfw&s
2749,7454,Muebles,Silla de Patio12,41,3647466,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkwPWkYok48eqrpVRwzSofcK3GSvWEs5duFQ&s
2750,5578,Tecnologia,Mouse Inalambrico12,81,1177759,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9tZFAdswBzZ4qGEUQDJ8ao4q51TcwL9n2ng&s
2751,7420,Juguetes,Muneco de Accion11,59,3035336,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCmUWbKKjxrBzJLqhr6QO-CEWhaySi9MWPUQ&s
2752,9685,Alimentos,Mayonesa11,63,3419049,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSqpeEjlvmpvnt28G3ZpgOWaRQaur_mijHvA&s
2753,3118,Juguetes,Rompecabezas Geometrico11,81,3792738,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKVTRnKDCq0_QMFoNnDyjqGQcVyiX0MDCwMA&s
2754,8804,Juguetes,Caja Registradora de Juguete11,93,3689080,https://exitocol.vtexassets.com/arquivos/ids/15250061/caja-registradora-de-juguete-para-nina-con-accesorios-bateria.jpg?v=638025016932600000
2755,7489,Muebles,Mesa de Picnic12,78,1069090,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSvAlT5Gj0VEShCZR6Tq7V8V1p_HVwRRkSUg&s
2756,6140,Tecnologia,Teclado Mecanico12,39,2257421,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMNxh54o4Qw8d6OdmxgvDNT-0M2QHMU8m7Pg&s
2757,3418,Muebles,Cama de Dia12,14,2328731,"https://m.media-amazon.com/images/I/71hxZz3X5BS._AC_UF894,1000_QL80_.jpg"
2758,6050,Juguetes,Dinosaurio Robotico11,85,3162496,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzJpjMq14mEcPuiK80yHUNW3gB8kTX4llmNg&s
2759,531,Tecnologia,Camara Digital12,43,138954,https://sony.scene7.com/is/image/sonyglobalsolutions/529_category?$goldenAreaImage$&fmt=png-alpha
2760,739,Tecnologia,Disco Duro Externo12,0,4000600,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVyOKLbOP-lCTluN6N3ftMROze75qbKes_iw&s
2761,5296,Muebles,Mueble de Cocina12,11,43636,https://maderkit.vtexassets.com/arquivos/ids/165780-800-auto?v=638188912562730000&width=800&height=auto&aspect=true
2762,1658,Muebles,Silla de Balcon12,48,1519774,https://www.solattu.com/wp-content/uploads/2020/10/galeria-balcon-bira-2.jpg
2763,5178,Alimentos,Arroz Integral12,29,2031490,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbJLBI3o26esIT8D4n-6uYDCXRxg-RJEk-gw&s
2764,2290,Alimentos,Frijoles Negros12,71,3935356,https://images.cookforyourlife.org/wp-content/uploads/2015/08/Basic-Black-Beans-2-e1666973834544.jpg
2765,1833,Tecnologia,Laptop Ultraligera12,71,3621646,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT84Fy08oMXKt99j3kD-x7c4s3YMMnWA5fbFA&s
2766,4941,Juguetes,Juguete de Espuma11,5,2765810,https://http2.mlstatic.com/D_NQ_NP_974314-CBT77328743016_072024-O.webp
2767,754,Tecnologia,Bocina Bluetooth12,58,1838664,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPtt_3YeJz_TfQRnpS19SFyAGGWaq2Kggq6Q&s
2768,6969,Tecnologia,Auriculares VR12,64,2186281,https://d2jygl58194cng.cloudfront.net/product_images/pictures/000/079/771/medium/alt_%22promocional_publicitario_auriculares_EC745_perfil_der%22.jpg?1619094893
2769,3586,Alimentos,Aceite de Oliva12,64,1397247,https://s1.abcstatics.com/abc/www/multimedia/bienestar/2023/04/20/aceite-oliva-adobe-RbEqIPowncaTwPah8tAFW8K-1200x840@abc.jpg
2770,1920,Alimentos,Leche Deslactosada12,54,3250190,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQr6rkHxYlUHBhgKPsKF4y5ozWAILQjaiiHxQ&s
2771,1784,Tecnologia,Drone12,23,2642862,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvGZM3JJVJY1nH774AV0HCDrLe1JPQMhOtZQ&s
2772,2212,Tecnologia,Smart TV12,55,821424,https://www.lg.com/content/dam/channel/wcms/co/audio_y_video/tv/32lr650bpsa/32lr650-gallery/gallery/DZ-01.jpg
2773,1062,Ropa,Camisa de Manga Larga12,89,1594874,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9mQPy1mq35PIP2RsLbwiGv7FTiV9GWYW_pQ&s
2774,9500,Alimentos,Harina de Trigo12,67,2963268,https://i.blogs.es/95d4c3/harina-trigo-tipos/1366_2000.jpg
2775,5602,Muebles,Estante Flotante12,78,2720910,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuMKFMEQ6dLex5SY_TONeWDgtUx4cckiWAgA&s
2776,3653,Muebles,Mueble Modular12,91,3981225,http://example.com/mueblemodular
2777,3530,Alimentos,Pasta de Trigo Duro12,33,3175974,https://i.blogs.es/4dff8b/pasta-mantequilla/840_560.jpg
2778,5365,Alimentos,Miel Organica12,8,2213701,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCmPWcL1s2cVHNWiL70mzAfFsgPDTbg08i5w&s
2779,6446,Juguetes,Set de Cocina de Juguete11,47,917584,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_i_yuG7RWaZhRFY_lhPPEd5rdgK9pZjBOXg&s
2780,6456,Tecnologia,Proyector12,63,80196,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwO8QnKMsdgprwDgh_ZWakliN_TrN4Ut4puA&s
2781,7208,Juguetes,Juguete de Agua11,95,1824849,https://http2.mlstatic.com/D_NQ_NP_702566-MCO52982669396_122022-O.webp
2782,5020,Juguetes,Microscopio de Juguete11,71,1551617,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaCO/132822644_01/w=800,h=800,fit=pad"
2783,7478,Alimentos,Azucar Morena12,13,2719773,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBqMHPAR1bWi6THxqVHz9RTCXlCNyR1T1xGg&s
2784,8908,Alimentos,Sal de Mar12,3,2012788,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdCV5Y3coVmj_nSvDNbZ5D5-qADQDGXG-n4w&s
2785,2321,Juguetes,Pistola de Burbujas11,51,3429537,https://http2.mlstatic.com/D_NQ_NP_843428-MLU71575076736_092023-O.webp
2786,250,Muebles,Cama de Cunas12,75,869441,http://example.com/camadecunas
2787,4599,Tecnologia,Cargador Inalambrico12,53,882203,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRetsTmxWb8brBzWmnlgBhVdjwqJXiXBwkMxg&s
2788,1047,Juguetes,Arco y Flecha de Juguete11,2,1753329,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoyWVVMVSIPJe3fVi-oZRVzAD-E1561yrDVw&s
2789,7959,Ropa,Bolsos de Mano12,89,2867572,https://www.bolsosmacoly.com/15654-large_default/bolso-manos-libres-790-cuero-negro-liso.jpg
2790,8431,Muebles,Escritorio de Estudio12,52,4207198,http://example.com/escritorioestudio
2791,6471,Juguetes,Juguete Musical11,43,1289925,https://babymania.com.co/wp-content/uploads/2024/07/1becdebe-9ddc-4203-9157-9c11c467ae75-dfp6640_imagen1.jpeg
2792,9237,Alimentos,Quinoa12,14,3679477,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQh5lY3Yw_luCDzLgEf51mED-7i8yeiwwl9yw&s
2793,9341,Ropa,Bolso de De Viaje12,71,1638300,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRl19sxDdugZscWyUGk_CRfnOikuJCZkNhrlg&s
2794,2879,Ropa,Camiseta de Deportiva12,5,1798440,https://servimotosyamaha.com/wp-content/uploads/2023/06/Camiseta-Deportiva-Azul-Deg-Hydrotech-En-Servimotos-Yamaha.webp
2795,1574,Muebles,Sillon Reclinable12,44,3412605,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjpr5jcskqTeGzRSuAw4IDArb6rCAeWEBTDg&s
2796,9731,Ropa,Leggings12,60,2452395,https://sportfitness.co/cdn/shop/files/818748-azul-cielo.png?v=1706016060
2797,6774,Tecnologia,USB 3.012,44,497943,https://www.adslzone.net/app/uploads-adslzone.net/2019/06/memoria-usb.jpg
2798,9706,Tecnologia,Webcam Full HD12,17,1206780,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuB4ovDDJqUHe9ksQzXedCqG8fiNGU0vbleA&s
2799,6061,Tecnologia,Consola de Videojuegos12,33,842484,https://i.blogs.es/ad8440/ps4xbox/1366_2000.jpg
2800,4193,Ropa,Mallas12,1,773239,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpwsN-vhBOWVf1oHOYPbdsLmU3r-kLDGW7-Q&s
2801,2297,Tecnologia,Microfono USB12,42,613899,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5qy6DjvUvZpQCvpqNz-7n6w4aU7FE309cMA&s
2802,7492,Muebles,Sofa13,84,39424,https://www.ikea.com/co/es/images/products/vimle-sofa-3-puestos-gunnared-beige__0514366_pe639439_s5.jpg?f=xl
2803,4987,Ropa,Overol12,43,2380749,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrA5GPK8D_Mt3G3RMAhOyEESR4z1mWYXEeUA&s
2804,4427,Muebles,Mesa de Comedor13,7,1551490,https://aristas.co/wp-content/uploads/2023/08/3777-600x360.jpg
2805,6372,Tecnologia,Altavoz Inteligente12,20,772354,https://www.bose.co/es_co/products/speakers/portable_speakers/soundlink-max.html
2806,12,Tecnologia,Smartband12,21,1413505,https://http2.mlstatic.com/D_NQ_NP_660244-MLA74808090331_022024-O.webp
2807,4842,Juguetes,Castillo de Juguete11,29,1954705,https://http2.mlstatic.com/D_NQ_NP_823206-MCO51840934268_102022-O.webp
2808,5619,Juguetes,Titeres de Mano11,14,2749130,https://i.pinimg.com/236x/13/e5/5b/13e55b0ca7b08ffda410015537798099.jpg
