,id_item_facturas,factura_id,product_id,price,quantity
6983,6984,208,6806,941466,5
6984,6985,4087,547,2884335,5
6985,6986,1973,9084,4192204,6
6986,6987,2581,8603,3579568,3
6987,6988,178,604,2789397,9
6988,6989,2156,5243,4037076,9
6989,6990,1766,9794,1137029,9
6990,6991,49,7152,557163,8
6991,6992,1302,2590,4165036,5
6992,6993,3469,2746,2036965,8
6993,6994,4775,3336,3432527,7
6994,6995,4214,7331,3173194,5
6995,6996,2274,8688,2429439,2
6996,6997,2624,6085,3162959,7
6997,6998,321,8878,2947347,4
6998,6999,3077,4945,1142505,7
6999,7000,2773,3717,1883943,6
7000,7001,2059,8511,3790716,2
7001,7002,3521,976,2149173,4
7002,7003,4151,3854,1531694,1
7003,7004,2215,8225,1737998,3
7004,7005,4056,9990,290502,3
7005,7006,2526,8985,438301,6
7006,7007,4894,9354,2174361,9
7007,7008,2298,189,3738487,4
7008,7009,612,2402,1217268,3
7009,7010,2707,2593,424822,7
7010,7011,440,6298,1391224,5
7011,7012,376,9558,2018096,9
7012,7013,3754,8810,2975736,5
7013,7014,4571,2930,2919337,7
7014,7015,233,9068,2275154,3
7015,7016,3025,9117,2586000,2
7016,7017,2551,1399,1648787,7
7017,7018,3680,9630,3973559,6
7018,7019,1961,8008,4085008,7
7019,7020,4505,5678,200407,9
7020,7021,3469,9144,3602397,2
7021,7022,1488,3904,734910,2
7022,7023,3694,4712,2417309,9
7023,7024,4768,4657,2785480,1
7024,7025,4922,6560,3328954,2
7025,7026,4060,9847,2620875,2
7026,7027,2440,9325,2513385,3
7027,7028,259,4881,42878,4
7028,7029,4833,9776,489434,8
7029,7030,2727,2801,3287129,1
7030,7031,2736,7634,493309,5
7031,7032,2797,1920,3250190,9
7032,7033,1790,5842,3621393,9
7033,7034,1814,217,1481023,3
7034,7035,705,4381,3570765,4
7035,7036,1252,2207,1511266,2
7036,7037,1001,3952,3471025,8
7037,7038,1481,6210,1738756,4
7038,7039,2451,7687,2922496,1
7039,7040,4800,2327,745692,6
7040,7041,983,5497,2057436,4
7041,7042,4528,297,1817604,6
7042,7043,180,355,2293097,8
7043,7044,107,4680,3295174,6
7044,7045,3829,1380,2361711,6
7045,7046,4966,329,3081457,5
7046,7047,1257,2628,2925613,8
7047,7048,957,2610,2618516,7
7048,7049,4387,1960,758665,4
7049,7050,997,9479,4107037,9
7050,7051,3896,4573,2192093,5
7051,7052,2675,3401,1457394,4
7052,7053,3101,7300,129224,9
7053,7054,4767,5782,3388680,9
7054,7055,4827,991,2145087,4
7055,7056,943,3807,24851,8
7056,7057,3938,7871,89673,1
7057,7058,1639,2931,1831925,7
7058,7059,1803,4200,3090850,2
7059,7060,2785,9718,3696283,6
7060,7061,4226,9577,1393667,5
7061,7062,4951,5277,2534318,2
7062,7063,1306,2272,3082131,4
7063,7064,4583,6806,941466,7
7064,7065,3000,3759,3718985,8
7065,7066,3440,5611,1447959,2
7066,7067,1047,2028,2560138,3
7067,7068,53,932,2408127,7
7068,7069,403,4685,334686,2
7069,7070,1114,5233,1447243,9
7070,7071,1896,1043,1731469,5
7071,7072,949,4025,1250711,9
7072,7073,125,6984,3310211,1
7073,7074,2616,4471,3769235,9
7074,7075,1044,5432,2676136,5
7075,7076,890,1380,2361711,2
7076,7077,51,4372,2080223,1
7077,7078,3131,437,868472,6
7078,7079,832,7729,3525949,4
7079,7080,4966,3797,1989328,3
7080,7081,4216,2419,989146,8
7081,7082,2532,2032,1553217,2
7082,7083,537,8578,2046232,2
7083,7084,3885,5121,3864342,5
7084,7085,4470,3000,1174980,9
7085,7086,2146,4666,3400558,3
7086,7087,4783,8299,259122,8
7087,7088,4437,3827,3823780,4
7088,7089,2548,7556,210137,6
7089,7090,3997,8768,3995967,7
7090,7091,4711,2183,1983136,2
7091,7092,3111,9729,2671672,6
7092,7093,1923,8225,3430632,8
7093,7094,1061,8120,3114016,5
7094,7095,952,9487,495415,6
7095,7096,108,683,4112428,3
7096,7097,1898,3763,1847931,1
7097,7098,3289,4510,1402385,6
7098,7099,4151,2999,460751,8
7099,7100,4668,6017,3013728,2
7100,7101,649,3311,4009487,7
7101,7102,4132,2997,3814134,8
7102,7103,1322,5324,1212087,3
7103,7104,3033,1972,3726735,4
7104,7105,4853,2714,1645460,7
7105,7106,4747,5022,422927,6
7106,7107,3915,2359,1537717,1
7107,7108,4143,5861,2529896,5
7108,7109,2438,9516,3473594,7
7109,7110,266,4441,1156405,5
7110,7111,658,8280,2888295,8
7111,7112,4185,5963,1132565,2
7112,7113,3738,6405,1544035,5
7113,7114,2032,7028,3216073,2
7114,7115,1675,6359,2078833,1
7115,7116,4834,185,1044702,1
7116,7117,779,3371,2578755,1
7117,7118,1841,8564,737774,3
7118,7119,2165,8276,2446245,1
7119,7120,1766,4384,2455259,5
7120,7121,837,7934,821087,8
7121,7122,3551,7570,4088251,3
7122,7123,4301,1539,2424596,8
7123,7124,611,4306,2080391,7
7124,7125,1322,7351,1792543,3
7125,7126,711,9145,1765081,6
7126,7127,4418,8219,924829,9
7127,7128,1765,8054,3936577,5
7128,7129,3396,5074,3915770,4
7129,7130,3699,7223,2798074,1
7130,7131,4735,5103,4071277,8
7131,7132,834,9435,18786,6
7132,7133,2042,7488,923313,4
7133,7134,573,7871,2881345,3
7134,7135,335,8143,9224,3
7135,7136,3403,7318,2091174,9
7136,7137,3023,4839,2567130,5
7137,7138,3025,5741,3527255,5
7138,7139,1919,2932,2590759,3
7139,7140,4328,4569,3670926,2
7140,7141,4341,4514,134700,1
7141,7142,3787,4184,2220903,4
7142,7143,2807,5074,1806990,4
7143,7144,1009,5958,2668850,4
7144,7145,2487,1703,889743,3
7145,7146,257,4517,276349,1
7146,7147,2513,9141,1058223,3
7147,7148,397,7404,480252,2
7148,7149,4491,987,3644054,3
7149,7150,1277,2192,1685305,2
7150,7151,3255,489,2261591,7
7151,7152,1380,4495,408016,5
7152,7153,510,2579,2962847,6
7153,7154,270,3034,4141154,4
7154,7155,3004,8288,1791153,7
7155,7156,2702,4393,3619582,7
7156,7157,4578,4066,1609110,5
7157,7158,3146,7728,1428584,1
7158,7159,1999,9168,2733883,2
7159,7160,3993,749,640561,7
7160,7161,747,6050,173155,3
7161,7162,347,6699,3664903,7
7162,7163,2546,4130,2739316,7
7163,7164,3084,6415,1811581,6
7164,7165,1806,6232,2871531,6
7165,7166,2721,4311,1679661,6
7166,7167,4297,6020,374573,2
7167,7168,1458,3006,1916081,7
7168,7169,3595,6559,4002327,2
7169,7170,4200,2498,347027,7
7170,7171,1352,3553,1091666,5
7171,7172,2993,7823,608339,9
7172,7173,3320,2684,4106068,3
7173,7174,1508,4119,1857239,1
7174,7175,1522,9570,1165334,3
7175,7176,212,8010,3875461,3
7176,7177,897,3530,3175974,2
7177,7178,1191,4428,3920698,5
7178,7179,1513,2398,3246315,4
7179,7180,4637,6055,3906251,5
7180,7181,3536,9236,3868132,4
7181,7182,4570,6145,2423416,8
7182,7183,190,1253,3950393,7
7183,7184,4792,5389,1304667,9
7184,7185,4966,3232,2191125,2
7185,7186,4529,6458,2248197,1
7186,7187,2913,2355,3192864,2
7187,7188,3469,2129,1241276,8
7188,7189,3483,7782,1373280,2
7189,7190,492,1197,2756122,5
7190,7191,3439,5085,1347587,2
7191,7192,1449,3881,3714816,2
7192,7193,2576,2814,90179,3
7193,7194,4513,8687,2920306,4
7194,7195,909,7030,2117625,9
7195,7196,3458,7819,2439759,1
7196,7197,3850,5844,4098234,2
7197,7198,4854,5170,1574151,9
7198,7199,3750,3050,2672472,3
7199,7200,1301,8022,3013475,3
7200,7201,2569,5089,2199254,3
7201,7202,2289,4131,3933460,5
7202,7203,3865,163,3145311,9
7203,7204,4519,39,1465608,3
7204,7205,4343,6312,74595,7
7205,7206,2454,6050,173155,8
7206,7207,2348,9623,2505592,8
7207,7208,1035,2778,2120658,6
7208,7209,1995,9652,3222012,2
7209,7210,1731,2871,3452197,1
7210,7211,1745,3318,1878636,3
7211,7212,4252,151,4188960,3
7212,7213,65,2508,280603,1
7213,7214,388,8629,2275533,4
7214,7215,3739,9152,1857071,4
7215,7216,3302,5613,3661070,1
7216,7217,2501,3227,223994,8
7217,7218,2592,3263,2152880,3
7218,7219,2821,2352,2506940,7
7219,7220,4252,5938,3907557,4
7220,7221,4503,933,2907628,8
7221,7222,4604,5087,3733222,9
7222,7223,898,4145,3259246,9
7223,7224,1327,6590,3533489,9
7224,7225,545,5205,2436263,2
7225,7226,114,5351,3687985,1
7226,7227,2786,8135,2740159,4
7227,7228,4816,8225,1737998,5
7228,7229,1156,1697,1275520,3
7229,7230,3093,4196,785791,6
7230,7231,74,9759,1612733,9
7231,7232,2806,3770,3176227,1
7232,7233,378,6264,3178923,5
7233,7234,2633,7857,1553554,6
7234,7235,1250,1232,3264384,6
7235,7236,1425,7679,2717793,9
7236,7237,65,5553,776735,5
7237,7238,3825,1250,4040108,9
7238,7239,17,9914,4039013,6
7239,7240,1794,6034,1048704,1
7240,7241,1182,7940,1653589,9
7241,7242,4207,6510,3853348,7
7242,7243,2662,3251,4165879,5
7243,7244,4735,2546,4086819,9
7244,7245,3711,9086,2655750,2
7245,7246,4974,8458,2614599,6
7246,7247,395,1840,288227,4
7247,7248,2630,274,2418909,6
7248,7249,1747,6017,3013728,4
7249,7250,1616,7913,2970387,4
7250,7251,3470,4927,2380412,3
7251,7252,4199,9777,2269847,7
7252,7253,1233,7888,3731200,3
7253,7254,3057,2836,2776635,6
7254,7255,477,5611,1447959,1
7255,7256,3390,3064,2362216,8
7256,7257,3499,8084,2710633,2
7257,7258,2951,1000,2395196,6
7258,7259,3656,9434,3801667,4
7259,7260,1889,765,3195518,5
7260,7261,1541,2825,3543345,3
7261,7262,1291,5864,859669,2
7262,7263,1500,3715,1694825,6
7263,7264,2000,6230,1996572,1
7264,7265,2124,2949,2136579,3
7265,7266,218,3049,3596964,2
7266,7267,1372,4706,3817041,9
7267,7268,2203,2574,2988498,2
7268,7269,471,8339,1247510,1
7269,7270,4734,4288,1069174,8
7270,7271,987,6059,1113316,7
7271,7272,2920,5233,1447243,1
7272,7273,4780,6818,2170022,4
7273,7274,1743,4911,99235,6
7274,7275,4384,4213,1808254,8
7275,7276,53,9945,2730766,4
7276,7277,4984,4045,3556739,7
7277,7278,4717,6818,2170022,3
7278,7279,679,9166,2190282,6
7279,7280,1978,6250,1820005,4
7280,7281,1068,3715,1694825,8
7281,7282,898,8404,925587,4
7282,7283,1407,4320,1560925,3
7283,7284,2232,6359,867419,1
7284,7285,3544,860,555984,8
7285,7286,2492,6775,604001,6
7286,7287,1096,5985,3012759,4
7287,7288,368,8213,1159774,5
7288,7289,2709,8741,2277639,5
7289,7290,1753,9831,2894613,9
7290,7291,3645,1414,1223797,7
7291,7292,4513,6772,2787670,1
7292,7293,4978,3245,15921,3
7293,7294,2007,4881,42878,8
7294,7295,762,7339,3433622,2
7295,7296,1167,9569,2395743,9
7296,7297,3265,6991,1913427,9
7297,7298,521,6824,499880,7
7298,7299,937,3159,2229706,9
7299,7300,3646,6731,1032235,1
7300,7301,740,6802,2514227,8
7301,7302,4997,2102,3532225,7
7302,7303,296,6061,842484,2
7303,7304,484,9868,4196121,1
7304,7305,3398,1370,1086401,6
7305,7306,4414,8282,2089405,9
7306,7307,990,2663,661663,8
7307,7308,1154,5574,1491806,2
7308,7309,4233,3586,1397247,8
7309,7310,780,2931,1831925,3
7310,7311,2828,7202,3456114,2
7311,7312,4755,8967,791266,1
7312,7313,742,8006,1407735,5
7313,7314,2287,1411,1958201,7
7314,7315,2871,5994,2972830,9
7315,7316,3896,8837,2515743,8
7316,7317,1751,4423,908065,5
7317,7318,764,9687,1450318,3
7318,7319,377,9768,2805066,4
7319,7320,3105,7289,2064554,1
7320,7321,364,4533,1944933,2
7321,7322,1224,8462,438343,9
7322,7323,856,2879,1798440,2
7323,7324,4617,774,698265,1
7324,7325,1737,686,634117,7
7325,7326,1668,4332,3721681,8
7326,7327,3801,2054,3400095,1
7327,7328,2075,9267,1810065,2
7328,7329,3481,9518,3564531,3
7329,7330,1560,6560,3328954,5
7330,7331,3663,8494,1777253,6
7331,7332,787,8120,3114016,2
7332,7333,747,5203,1157331,8
7333,7334,4133,1716,1592852,7
7334,7335,3320,9237,3679477,7
7335,7336,4021,298,629778,5
7336,7337,4859,4748,3070759,7
7337,7338,4236,7312,588627,1
7338,7339,3962,8836,2545817,2
7339,7340,736,9309,594018,1
7340,7341,1881,4389,4167648,7
7341,7342,2367,6634,1060371,5
7342,7343,3242,8741,933548,8
7343,7344,3264,5602,2720910,4
7344,7345,3778,6142,1408914,1
7345,7346,4143,8564,3170709,1
7346,7347,3778,3449,1005573,2
7347,7348,2387,2196,3566258,9
7348,7349,2340,8879,1568128,6
7349,7350,4400,5170,2458839,5
7350,7351,4859,2759,1104723,4
7351,7352,2649,2047,1203200,5
7352,7353,542,6345,4131761,9
7353,7354,3651,6037,3633103,1
7354,7355,1622,5521,1360644,8
7355,7356,4063,6072,2200686,7
7356,7357,1057,9899,3902039,7
7357,7358,3805,4457,2759997,7
7358,7359,1616,1202,2029257,6
7359,7360,632,981,2313946,9
7360,7361,1013,7481,3005094,4
7361,7362,71,3225,3223612,8
7362,7363,2247,4254,1383516,9
7363,7364,3192,7116,1867264,5
7364,7365,1421,422,2501086,6
7365,7366,1505,867,3988932,5
7366,7367,1846,212,2052971,1
7367,7368,3983,986,4084166,6
7368,7369,4830,8138,1103039,5
7369,7370,2593,7861,3555518,3
7370,7371,2549,9245,669750,9
7371,7372,760,8901,366191,9
7372,7373,109,1561,1864273,8
7373,7374,4332,9553,2305986,5
7374,7375,3284,3634,2426744,6
7375,7376,257,8282,1495976,5
7376,7377,1914,4656,3143289,2
7377,7378,1360,4885,2364827,1
7378,7379,4682,2331,192699,6
7379,7380,2893,4891,3269060,6
7380,7381,1482,16,3914422,8
7381,7382,223,4226,1865411,3
7382,7383,2423,1984,2368155,7
7383,7384,3024,6759,1064457,8
7384,7385,3369,4819,1656032,5
7385,7386,1093,8785,818434,9
7386,7387,401,2977,2382391,1
7387,7388,1579,2421,3771762,1
7388,7389,2584,5101,1627348,2
7389,7390,3857,7030,2117625,8
7390,7391,439,6703,2759197,9
7391,7392,1801,9803,1857071,6
7392,7393,1631,4775,1321094,8
7393,7394,2758,8509,2412928,6
7394,7395,2305,6260,3488084,9
7395,7396,4572,7757,1347629,4
7396,7397,3343,264,2848828,6
7397,7398,2399,3349,2154691,5
7398,7399,822,8443,2829495,2
7399,7400,4113,4495,1113653,1
7400,7401,1381,3079,385819,8
7401,7402,3384,3589,2830296,8
7402,7403,2280,4171,2595729,8
7403,7404,855,5194,2617590,1
7404,7405,2878,2690,1860061,3
7405,7406,2498,8969,865313,2
7406,7407,1468,9768,2805066,7
7407,7408,1890,7279,184443,5
7408,7409,1865,2241,259375,4
7409,7410,1658,7041,242611,8
7410,7411,1591,9640,2663627,9
7411,7412,2159,5089,1279900,2
7412,7413,212,2924,3539765,8
7413,7414,3431,1813,3539554,7
7414,7415,205,7923,1884533,9
7415,7416,4332,9558,4163688,8
7416,7417,631,4055,1203790,6
7417,7418,1537,5785,2773981,2
7418,7419,1799,2267,776272,9
7419,7420,3660,7514,2487860,9
7420,7421,3476,3157,2894360,2
7421,7422,72,6662,2057857,5
7422,7423,4187,643,3260341,5
7423,7424,2048,5933,371456,6
7424,7425,1911,9691,3359744,9
7425,7426,3630,5873,2761261,2
7426,7427,4714,1125,3792990,2
7427,7428,3227,3489,113935,2
7428,7429,1758,1483,3830309,5
7429,7430,1463,4508,3673454,5
7430,7431,2809,3695,548487,3
7431,7432,318,6231,3999547,6
7432,7433,869,7390,2541942,9
7433,7434,3768,5368,1000308,3
7434,7435,2612,1771,2509804,2
7435,7436,4176,3553,1091666,3
7436,7437,1379,2729,2455554,4
7437,7438,553,5372,2492619,9
7438,7439,4627,3515,4202986,1
7439,7440,2066,6426,2208225,5
7440,7441,4796,7745,3753229,3
7441,7442,507,3529,1569644,7
7442,7443,4396,9558,2018096,1
7443,7444,31,258,1145664,4
7444,7445,819,7869,2714508,6
7445,7446,1943,5243,4037076,8
7446,7447,2565,7332,586310,4
7447,7448,3603,5150,3884475,1
7448,7449,1070,9268,300063,7
7449,7450,3331,3740,1185889,8
7450,7451,144,6559,4002327,9
7451,7452,4130,584,1454741,4
7452,7453,3771,6182,4050217,3
7453,7454,2127,2814,90179,5
7454,7455,2490,679,3272977,1
7455,7456,4508,2167,3577799,9
7456,7457,1342,9817,1801346,5
7457,7458,3596,6298,2748456,5
7458,7459,4460,3074,3260888,1
7459,7460,1757,1410,3557160,4
7460,7461,1627,8416,4047479,6
7461,7462,5000,9729,2671672,8
7462,7463,3993,3782,2842679,9
7463,7464,952,8823,2672893,6
7464,7465,1398,4130,2161809,2
7465,7466,1216,6033,3571228,5
7466,7467,4835,9356,3508554,7
7467,7468,2927,1421,806303,3
7468,7469,304,6229,2790829,5
7469,7470,3680,1015,2178868,1
7470,7471,1454,4671,3765865,5
7471,7472,1649,9524,726444,1
7472,7473,2330,17,427560,5
7473,7474,339,1259,3821716,6
7474,7475,2978,442,1473905,3
7475,7476,4015,7754,238273,8
7476,7477,2384,4045,3556739,1
7477,7478,4392,9145,1765081,4
7478,7479,2635,999,1167482,1
7479,7480,989,414,3280095,8
7480,7481,4630,5871,1544877,1
7481,7482,575,4666,3400558,7
7482,7483,1072,4196,2233034,6
7483,7484,355,531,2043368,3
7484,7485,2124,2353,1266970,8
7485,7486,3824,5017,1684968,3
7486,7487,3257,5339,815991,4
7487,7488,3350,1882,2800727,4
7488,7489,4868,5651,1621283,9
7489,7490,4033,4933,2030521,5
7490,7491,4253,811,291218,2
7491,7492,2104,3720,685629,1
7492,7493,3863,7326,807946,7
7493,7494,1669,7685,223447,4
7494,7495,477,4945,2035828,3
7495,7496,156,4738,3460579,4
7496,7497,1875,7980,4145240,7
7497,7498,4271,4375,3967072,8
7498,7499,3000,2013,2586800,9
7499,7500,4456,8015,1590072,6
7500,7501,2122,2167,474566,2
7501,7502,3504,3681,3136676,7
7502,7503,2175,7873,1767060,7
7503,7504,2180,9226,3430927,7
7504,7505,946,5598,3342812,4
7505,7506,3331,1845,3383879,6
7506,7507,4833,6460,1513666,7
7507,7508,2182,11,3258277,8
7508,7509,575,7301,367834,5
7509,7510,3121,3301,1297633,6
7510,7511,1043,3629,2785269,2
7511,7512,2840,1804,812832,2
7512,7513,2341,531,2043368,8
7513,7514,2676,2492,1802778,3
7514,7515,3188,3052,2540678,4
7515,7516,4539,7562,447314,5
7516,7517,4732,5295,1384147,5
7517,7518,2784,2850,2578418,3
7518,7519,3631,1095,3259161,4
7519,7520,461,3872,2941998,6
7520,7521,848,5868,3781955,8
7521,7522,931,3575,2400419,1
7522,7523,539,6403,1961655,7
7523,7524,4351,6384,1069048,2
7524,7525,1318,8547,3812576,1
7525,7526,1817,4440,3827402,9
7526,7527,417,2574,2988498,5
7527,7528,490,8785,1610416,4
7528,7529,952,7481,3005094,1
7529,7530,2384,5125,910045,2
7530,7531,4215,5354,790171,4
7531,7532,4610,8132,1348093,9
7532,7533,2593,686,634117,5
7533,7534,141,1505,4082692,8
7534,7535,3743,4696,2484785,4
7535,7536,2540,8905,1256819,8
7536,7537,3503,1245,3362187,9
7537,7538,4950,3616,2165516,6
7538,7539,4384,7625,3778964,7
7539,7540,3415,7401,3860424,7
7540,7541,627,4157,1251217,5
7541,7542,708,5112,3119197,4
7542,7543,2680,5210,3606104,9
7543,7544,3559,1744,3718648,4
7544,7545,2309,6084,762877,4
7545,7546,2117,3157,2894360,2
7546,7547,1246,5296,2924855,9
7547,7548,3512,3138,3883590,4
7548,7549,2506,2807,3565795,5
7549,7550,712,5820,3072443,1
7550,7551,2312,1727,2669060,5
7551,7552,1779,8528,1428837,9
7552,7553,1096,2184,1506001,5
7553,7554,2113,9866,918932,6
7554,7555,4177,1039,3812997,6
7555,7556,767,6027,2773813,4
7556,7557,3377,5101,1825228,2
7557,7558,4614,8694,2463051,8
7558,7559,2704,2478,2657983,1
7559,7560,3182,1038,3709719,6
7560,7561,303,3392,3506364,8
7561,7562,4654,9469,3949550,1
7562,7563,282,8963,4022755,6
7563,7564,2819,4817,2789355,1
7564,7565,2239,5317,4148146,2
7565,7566,4971,7822,1065847,8
7566,7567,783,7641,645826,8
7567,7568,4100,7785,4089473,6
7568,7569,3241,3807,24851,8
7569,7570,3475,5422,569462,6
7570,7571,505,9117,2586000,6
7571,7572,1871,7185,3591025,5
7572,7573,2374,678,2100230,9
7573,7574,3676,6088,3700621,1
7574,7575,152,240,1982167,7
7575,7576,4134,4306,527048,1
7576,7577,261,8544,480252,3
7577,7578,1546,5395,585089,8
7578,7579,1535,5023,2848828,8
7579,7580,3261,327,869104,6
7580,7581,233,818,3216073,3
7581,7582,226,1540,2719141,1
7582,7583,442,1851,816875,9
7583,7584,1825,3302,2022434,9
7584,7585,1652,643,3260341,8
7585,7586,4767,597,2858263,8
7586,7587,4327,9050,992221,4
7587,7588,1017,6144,1197724,5
7588,7589,2886,5482,3027712,1
7589,7590,1417,280,2435589,2
7590,7591,1283,7700,3340621,1
7591,7592,3371,2918,4200375,9
7592,7593,890,2346,1391097,1
7593,7594,3315,3129,920238,7
7594,7595,4390,6090,1757204,7
7595,7596,4582,2746,2036965,6
7596,7597,4489,1931,1183530,8
7597,7598,1745,5734,2791798,8
7598,7599,1116,7345,776903,5
7599,7600,2113,4147,1990254,5
7600,7601,560,2654,2464273,7
7601,7602,1557,1998,3390534,9
7602,7603,1861,9556,35297,6
7603,7604,4265,1992,2663711,4
7604,7605,3585,8313,1692213,2
7605,7606,4848,1992,2663711,6
7606,7607,3673,2986,99740,1
7607,7608,4090,2402,1217268,1
7608,7609,3824,1307,1560378,7
7609,7610,1112,9068,2275154,2
7610,7611,967,7988,1778096,3
7611,7612,1272,8415,4122621,3
7612,7613,1730,5319,2820692,8
7613,7614,689,2103,1951251,2
7614,7615,443,66,1810907,1
7615,7616,4609,5306,1162680,4
7616,7617,2220,9645,534713,2
7617,7618,1459,6749,2725712,5
7618,7619,4010,5365,2213701,2
7619,7620,2309,4670,776524,8
7620,7621,2798,8544,480252,6
7621,7622,352,8868,3881021,2
7622,7623,1267,3958,408480,3
7623,7624,3353,604,2789397,2
7624,7625,4447,7498,3038326,7
7625,7626,1153,5706,2264034,1
7626,7627,4459,1355,1914902,9
7627,7628,767,2862,2611482,9
7628,7629,1241,4397,3834268,1
7629,7630,970,765,1171189,3
7630,7631,1869,3052,2540678,8
7631,7632,4350,9878,938813,9
7632,7633,3084,5889,3223444,9
7633,7634,825,7339,3433622,5
7634,7635,2220,2938,2271995,8
7635,7636,113,9682,3298459,4
7636,7637,140,3093,595619,8
7637,7638,228,6645,2124996,3
7638,7639,4849,9097,954481,5
7639,7640,2004,1137,3321878,9
7640,7641,2536,4913,3821337,1
7641,7642,2607,8456,4202734,2
7642,7643,4507,8412,1306520,7
7643,7644,4694,7279,636138,6
7644,7645,165,7568,2031700,7
7645,7646,3820,7775,1541213,8
7646,7647,2001,5186,4200965,4
7647,7648,4058,2896,835703,3
7648,7649,4692,2478,2657983,7
7649,7650,3792,2361,3194760,3
7650,7651,1537,2082,378027,7
7651,7652,563,1505,4082692,3
7652,7653,2156,4185,3334683,7
7653,7654,2454,3801,495837,2
7654,7655,2556,5218,3988890,9
7655,7656,4332,7015,2763788,7
7656,7657,2183,7642,1956685,1
7657,7658,2364,8697,450979,7
7658,7659,3229,1783,3130190,9
7659,7660,2634,3052,2540678,8
7660,7661,2691,6004,1089855,2
7661,7662,1041,7224,2037176,6
7662,7663,864,2379,2735778,9
7663,7664,2259,1251,2064006,4
7664,7665,3051,3243,817339,7
7665,7666,1503,1928,1176580,4
7666,7667,549,989,991715,1
7667,7668,3707,9665,927145,2
7668,7669,2021,9185,4010414,9
7669,7670,564,5798,985734,4
7670,7671,1534,6061,842484,3
7671,7672,3424,2047,1203200,5
7672,7673,2437,4415,1409799,6
7673,7674,356,757,2229706,5
7674,7675,1532,6233,3182882,2
7675,7676,2134,7728,1428584,8
7676,7677,3358,774,698265,9
7677,7678,1982,3992,2892212,2
7678,7679,4090,4254,1383516,1
7679,7680,714,3589,3100537,3
7680,7681,1918,5985,3012759,8
7681,7682,4204,2847,2469285,1
7682,7683,3632,4854,2934500,2
7683,7684,3965,1719,1291736,3
7684,7685,2098,1199,1144906,3
7685,7686,539,8885,89168,3
7686,7687,4195,2087,1825228,6
7687,7688,4753,2184,1506001,1
7688,7689,2327,6587,1707966,7
7689,7690,1819,1776,3816114,2
7690,7691,3902,3422,2969839,9
7691,7692,4493,9665,701256,7
7692,7693,1999,8474,3757399,3
7693,7694,4306,2430,647511,5
7694,7695,494,8447,1085559,1
7695,7696,2602,2551,3632050,8
7696,7697,4983,1827,2296719,2
7697,7698,2544,9925,1099037,4
7698,7699,3863,9871,2336144,6
7699,7700,4137,3353,2927340,9
7700,7701,581,5203,1157331,2
7701,7702,4450,3914,3280516,5
7702,7703,3862,464,587069,9
7703,7704,770,8968,775850,9
7704,7705,3844,8156,579276,2
7705,7706,454,69,2802328,4
7706,7707,3922,6622,646584,5
7707,7708,2411,9218,2471602,9
7708,7709,4841,8901,1894979,9
7709,7710,3501,1457,1573772,2
7710,7711,4793,1172,2308050,7
7711,7712,1288,7870,2307039,8
7712,7713,3434,4491,2624581,9
7713,7714,2071,5644,2689741,5
7714,7715,498,2436,274159,3
7715,7716,1690,7573,1883691,6
7716,7717,3413,2372,1697562,9
7717,7718,2194,1468,1134502,6
7718,7719,1659,9674,2418994,9
7719,7720,3014,5478,3056480,7
7720,7721,932,2333,1709314,5
7721,7722,2491,1286,951407,6
7722,7723,4883,2882,1945691,5
7723,7724,3057,3157,1963087,6
7724,7725,4913,8901,1894979,7
7725,7726,886,825,3167719,7
7726,7727,18,1,3164223,6
7727,7728,3816,3797,1989328,4
7728,7729,2992,8623,2088394,7
7729,7730,4710,5145,220751,3
7730,7731,291,9278,4192793,1
7731,7732,3660,5126,2150226,3
7732,7733,3554,1231,4154675,5
7733,7734,2222,7094,1090234,4
7734,7735,20,9278,4192793,7
7735,7736,479,8916,111365,4
7736,7737,3515,733,4089220,6
7737,7738,2575,1009,2773349,5
7738,7739,3545,7447,1900286,5
7739,7740,1651,7766,738574,5
7740,7741,783,7111,3412520,6
7741,7742,4087,4718,4098697,6
7742,7743,2322,480,4120852,8
7743,7744,2767,2418,3688448,9
7744,7745,1960,9945,2730766,1
7745,7746,3346,9925,1099037,2
7746,7747,124,3401,1457394,6
7747,7748,2079,6232,607749,8
7748,7749,3124,3917,792404,2
7749,7750,846,6476,2708737,4
7750,7751,2714,4169,2740875,2
7751,7752,3523,4573,2192093,4
7752,7753,3958,9182,2014052,5
7753,7754,2824,357,3109972,4
7754,7755,3613,7858,3575188,2
7755,7756,3807,3864,3452745,8
7756,7757,1052,8426,2699724,7
7757,7758,1618,5964,1669258,7
7758,7759,759,5684,1685263,7
7759,7760,1445,8757,2414950,5
7760,7761,1877,1447,81629,3
7761,7762,4332,6236,3675096,7
7762,7763,4883,2667,2772338,7
7763,7764,424,4320,2923928,6
7764,7765,1383,7002,1516910,7
7765,7766,3537,3349,2154691,2
7766,7767,398,2508,280603,3
7767,7768,2809,6971,4158971,9
7768,7769,4976,555,1113274,5
7769,7770,1910,6589,2182995,5
7770,7771,1974,2260,1495765,6
7771,7772,3004,197,2823809,7
7772,7773,928,7670,650417,5
7773,7774,2043,356,1079283,7
7774,7775,412,9472,529912,5
7775,7776,2274,5574,2244491,9
7776,7777,3899,9609,1381536,3
7777,7778,4392,268,129435,2
7778,7779,2451,4157,1251217,2
7779,7780,4898,8474,3757399,2
7780,7781,4886,6338,1759900,8
