product_id,product_category,product_name,product_stock,unit_price_cop
7791,Alimentos,Pan Integral11,50,3044097
9630,Juguetes,Pelota de Fútbol11,11,3973559
8048,Muebles,Banco de Entrada11,48,1037921
9903,Tecnología,Modem 5G11,61,2322750
6535,Ropa,Sandalias12,50,2335554
6895,Tecnología,Amplificador de Señal WiFi11,71,1018209
6230,Juguetes,Rompecabezas 3D11,58,1996572
8547,Muebles,Cama de Niños11,92,3812576
1757,Alimentos,Tortillas de Maíz11,7,1673933
3349,Muebles,Mesa Auxiliar11,13,2154691
5007,Tecnología,Tableta Gráfica11,46,1713863
9523,Alimentos,Mermelada de Fresa11,28,756602
3680,Muebles,Silla Mecedora11,33,3666546
3143,Ropa,Zapatillas de Casa12,47,48059
4927,Muebles,Butaca Tapizada11,45,2380412
3720,Alimentos,Galletas de Avena11,15,1693056
9492,Juguetes,Juguete de Construcción11,55,394496
1681,Ropa,Traje de Baño12,42,960968
7824,Muebles,Cabecero de Cama11,44,1113863
4716,Alimentos,Granola11,38,1988654
9234,Ropa,Pijama de Franela12,36,2879913
7916,Juguetes,Camión de Bomberos11,1,1838959
5237,Ropa,Calcetines de Lana12,31,3337083
6749,Tecnología,Pluma Stylus11,62,2725712
2356,Alimentos,Cereales para Desayuno11,59,3804826
7526,Ropa,Mochila de Tela12,60,1978713
3828,Alimentos,Zumo de Naranja11,19,3048856
1250,Tecnología,Disco Duro SSD11,93,4040108
9199,Muebles,Mesa Plegable11,22,3539386
2953,Ropa,Bolsa de Mano12,18,2018517
9226,Alimentos,Leche de Almendra11,75,3430927
8647,Muebles,Silla Ergonómica11,44,1760153
2869,Tecnología,Adaptador HDMI11,82,3150787
2654,Juguetes,Dinosaurio de Juguete11,57,2464273
3580,Muebles,Espejo de Pie11,22,3083437
3304,Alimentos,Salsa de Tomate11,97,1019599
7680,Juguetes,Bloques Magnéticos11,20,2584736
44,Muebles,Cama Individual11,80,3486230
8629,Ropa,Abrigo de Invierno12,37,2275533
9570,Alimentos,Vinagre Balsámico11,74,1865748
6029,Ropa,Chaleco Acolchado12,78,859838
9635,Juguetes,Carrito de Carreras11,58,3071390
7913,Tecnología,Cable USB-C11,35,2970387
3642,Muebles,Escritorio Infantil11,79,1886555
2300,Juguetes,Avión de Juguete11,41,2932100
2714,Tecnología,Smart Lock11,14,1645460
6185,Alimentos,Sopa Instantánea11,6,2038060
5678,Alimentos,Fideos de Arroz11,56,3022742
7206,Ropa,Bata de Baño12,55,611540
6476,Muebles,Silla de Jardín11,29,2708737
7345,Alimentos,Puré de Papas11,18,792783
2669,Tecnología,Termostato Inteligente11,34,4082818
5962,Juguetes,Juego de Té11,8,2856831
4122,Alimentos,Hummus11,81,2781141
6864,Tecnología,Luces LED Inteligentes11,1,831196
5736,Muebles,Sillón Relax11,45,1316798
2361,Ropa,Tanga12,52,3194760
10,Alimentos,Guacamole11,79,3236332
4398,Tecnología,Batería Externa11,99,3494359
6031,Tecnología,Switch de Red11,87,531302
7663,Muebles,Mesa Extensible11,46,967075
3413,Tecnología,Controlador para Juegos11,12,264935
1038,Tecnología,Docking Station11,0,3709719
2094,Alimentos,Chiles en Conserva11,54,2957751
4689,Tecnología,Tarjeta de Video11,89,2442118
9505,Ropa,Brasier Deportivo12,63,447736
2142,Juguetes,Robot Interactivo11,63,632727
2076,Juguetes,Pelota Saltarina11,27,2367102
9370,Tecnología,Placa Base11,96,2693827
6400,Alimentos,Arándanos Secos11,8,801544
8578,Muebles,Estante Flotante11,68,1880068
2354,Tecnología,Estación de Carga USB11,95,1581564
9708,Tecnología,Lector de Tarjetas11,68,1585270
3111,Ropa,Mallas de Compresión12,67,2846427
7062,Tecnología,Teclado Bluetooth11,71,2196010
5403,Ropa,Chamarra Impermeable12,26,2521598
4385,Juguetes,Estuche de Pintura11,44,1468387
8253,Muebles,Perchero de Pie11,23,3980635
3957,Alimentos,Pasas11,32,391126
7618,Tecnología,Smart Plug11,9,60400
9891,Muebles,Mesa de Noche11,2,534629
4649,Tecnología,Cámara 36011,86,1519268
9754,Tecnología,Reproductor Multimedia11,52,1505874
8058,Juguetes,Coche Teledirigido11,80,1401669
6909,Tecnología,Smartphone12,87,3857265
3726,Ropa,Pantalones Cargo12,90,912235
1172,Alimentos,Papitas Fritas11,35,2308050
6422,Juguetes,Kit de Ciencia11,39,2947136
5233,Tecnología,Computador12,1,3374444
9346,Tecnología,Tablet12,72,3308189
6264,Juguetes,Rompecabezas de Madera11,29,3178923
7119,Alimentos,Aceitunas11,28,286374
5351,Tecnología,Smartwatch12,68,1663908
5556,Alimentos,Ketchup11,10,3533952
6000,Juguetes,Patinete para Niños11,17,4081976
775,Tecnología,Monitor12,7,2565950
9053,Juguetes,Cubo Rubik11,35,2453574
6774,Muebles,Baúl de Almacenamiento11,27,1422645
3683,Juguetes,Dron para Niños11,34,1173463
3470,Tecnología,Impresora12,89,2853293
5389,Juguetes,Mesa de Pinball11,3,1304667
8027,Alimentos,Mostaza11,57,3576493
1222,Muebles,Silla de Madera11,41,3767971
341,Tecnología,Router12,48,675226
7677,Juguetes,Nerf Blaster11,36,991589
607,Juguetes,Juguete Educativo11,82,1946913
264,Muebles,Cama King Size11,61,2848828
9223,Muebles,Mueble Auxiliar11,45,1941058
7454,Muebles,Mesa de Picnic11,41,3647466
5578,Tecnología,Mouse Inalámbrico12,81,1177759
7420,Juguetes,Casa de Muñecas11,59,3035336
9685,Alimentos,Mayonesa11,63,3419049
3118,Juguetes,Pelota de Playa11,81,3792738
8804,Juguetes,Set de Herramientas de Juguete11,93,3689080
7489,Muebles,Librero11,78,1069090
6140,Tecnología,Teclado Mecánico12,39,2257421
3418,Muebles,Estantería de Metal11,14,2328731
6050,Juguetes,Estación Espacial de Juguete11,85,3162496
531,Tecnología,Cámara Digital12,43,138954
739,Tecnología,Disco Duro Externo12,0,4000600
5296,Muebles,Banco Alto11,11,43636
1658,Muebles,Taburete Tapizado11,48,1519774
5178,Alimentos,Arroz Integral12,29,2031490
2290,Alimentos,Frijoles Negros12,71,3935356
1833,Tecnología,Laptop Ultraligera12,71,3621646
4941,Juguetes,Kit de Exploración11,5,2765810
754,Tecnología,Bocina Bluetooth12,58,1838664
6969,Tecnología,Auriculares VR12,64,2186281
3586,Alimentos,Aceite de Oliva12,64,1397247
1920,Alimentos,Leche Deslactosada12,54,3250190
1784,Tecnología,Drone12,23,2642862
2212,Tecnología,Smart TV12,55,821424
1062,Ropa,Chaleco Reflectante12,89,1594874
9500,Alimentos,Harina de Trigo12,67,2963268
5602,Muebles,Mesita Plegable11,78,2720910
3653,Muebles,Mesa Consola11,91,3981225
3530,Alimentos,Pasta de Trigo Duro12,33,3175974
5365,Alimentos,Miel Orgánica12,8,2213701
6446,Juguetes,Set de Superhéroes11,47,917584
6456,Tecnología,Proyector12,63,80196
7208,Juguetes,Coche de Policía de Juguete11,95,1824849
5020,Juguetes,Kit de Maquillaje Infantil11,71,1551617
7478,Alimentos,Azúcar Morena12,13,2719773
8908,Alimentos,Sal de Mar12,3,2012788
2321,Juguetes,Torre Apilable11,51,3429537
250,Muebles,Cajonera11,75,869441
4599,Tecnología,Cargador Inalámbrico12,53,882203
1047,Juguetes,Peluche de Animales11,2,1753329
7959,Ropa,Mocasines12,89,2867572
8431,Muebles,Mesa de Madera12,52,4207198
6471,Juguetes,Muñeco de Acción11,43,1289925
9237,Alimentos,Quinoa12,14,3679477
9341,Ropa,Zapatos de Tacón12,71,1638300
2879,Ropa,Sombrero de Vaquero12,5,1798440
1574,Muebles,Silla Giratoria12,44,3412605
9731,Ropa,Falda Larga12,60,2452395
6774,Tecnología,USB 3.012,44,497943
9706,Tecnología,Webcam Full HD12,17,1206780
6061,Tecnología,Consola de Videojuegos12,33,842484
4193,Ropa,Bufanda de Lana12,1,773239
2297,Tecnología,Micrófono USB12,42,613899
7492,Muebles,Sofá de Cuero12,84,39424
4987,Ropa,Guantes de Cuero12,43,2380749
4427,Muebles,Estantería Modular12,7,1551490
6372,Tecnología,Altavoz Inteligente12,20,772354
12,Tecnología,Smartband12,21,1413505
4842,Juguetes,Rompecabezas Geométrico11,29,1954705
5619,Juguetes,Caja Registradora de Juguete11,14,2749130
3402,Ropa,Cinturón Trenzado12,54,340161
7447,Juguetes,Dinosaurio Robótico11,44,1900286
4710,Juguetes,Juguete de Espuma11,91,3114690
5018,Tecnología,Enrutador WiFi12,93,66592
51,Muebles,Cama Queen Size12,32,3613685
7505,Juguetes,Set de Cocina de Juguete11,28,625271
7480,Juguetes,Juguete de Agua11,66,412565
765,Tecnología,SSD12,88,3195518
8997,Juguetes,Microscopio de Juguete11,71,1360265
5706,Alimentos,Lentejas12,21,2264034
6525,Tecnología,Pantalla Táctil12,64,3605177
2708,Alimentos,Almendras12,71,1134586
9043,Alimentos,Nueces12,29,2289812
5684,Ropa,Pantalones de Vestir12,3,1685263
9734,Ropa,Zapatos Oxford12,5,2486765
1840,Ropa,Camisa de Algodón13,40,288227
6075,Ropa,Pantalón de Mezclilla13,16,1701185
479,Ropa,Abrigo de Lana13,74,4205850
3532,Muebles,Escritorio de Oficina12,85,128845
2857,Alimentos,Avena Instantánea12,81,4015468
445,Alimentos,Café Molido12,18,4031221
6944,Ropa,Zapatos Deportivos13,65,4211452
8588,Tecnología,Cámara de Seguridad12,8,815401
2077,Alimentos,Té Verde12,9,355282
4517,Tecnología,Modem 5G12,0,276349
1087,Tecnología,Amplificador de Señal WiFi12,43,461930
4936,Tecnología,Tableta Gráfica12,43,3117048
4365,Juguetes,Pistola de Burbujas11,19,2628962
5302,Tecnología,Pluma Stylus12,62,438006
3717,Muebles,Silla Reclinable12,2,4097181
9268,Alimentos,Chocolate Oscuro12,3,599410
3728,Alimentos,Pollo Orgánico12,86,231323
2797,Juguetes,Arco y Flecha de Juguete11,31,931147
5371,Tecnología,Disco Duro SSD12,49,3621520
1909,Alimentos,Carne de Res12,47,3828455
3344,Juguetes,Juguete Musical11,54,2027825
757,Tecnología,Adaptador HDMI12,26,2229706
7345,Alimentos,Tofu12,72,776903
5776,Ropa,Vestido de Verano13,26,3724756
1346,Juguetes,Castillo de Juguete11,63,3670042
9309,Muebles,Armario de Madera12,4,502028
4883,Alimentos,Salmón Ahumado12,31,3136129
490,Muebles,Mesita de Noche12,28,1839928
7387,Tecnología,Cable USB-C12,66,2686498
1214,Tecnología,Smart Lock12,65,3262994
8376,Juguetes,Títeres de Mano11,16,1033372
1397,Alimentos,Atún en Conserva12,13,1140357
8280,Juguetes,Tren de Juguete11,97,2016790
9626,Ropa,Falda Plisada13,40,2171707
3644,Tecnología,Termostato Inteligente12,44,3125599
5032,Tecnología,Luces LED Inteligentes12,73,2077443
7448,Ropa,Chamarra de Cuero13,40,2381802
4058,Ropa,Suéter de Cachemira13,98,1040322
9763,Ropa,Guantes de Invierno13,11,3613643
8424,Ropa,Bufanda de Seda13,2,2603774
3368,Juguetes,Autobús Escolar de Juguete11,6,2775792
5278,Alimentos,Sardinas12,45,4086988
702,Muebles,Silla de Comedor12,53,1505495
2628,Juguetes,Barco Pirata de Juguete11,16,1999521
1201,Juguetes,Tienda de Juguete11,71,1782603
9899,Muebles,Cama Doble12,86,3902039
3864,Juguetes,Lego Star Wars12,53,3452745
9369,Alimentos,Mantequilla de Maní12,30,1793554
9699,Ropa,Corbata de Seda13,52,999381
8654,Juguetes,Muñeca Barbie12,95,2864328
4685,Tecnología,Batería Externa12,58,560491
1275,Ropa,Traje Formal13,18,2477583
5298,Alimentos,Yogurt Natural12,68,3741520
1103,Ropa,Playera Estampada13,52,2359015
3451,Ropa,Sudadera con Capucha13,88,2320896
951,Alimentos,Queso Cottage12,88,1184709
2087,Muebles,Sofá Cama12,95,1825228
558,Alimentos,Huevos de Campo12,2,2819429
4565,Alimentos,Pan Integral12,22,2462125
2279,Juguetes,Pelota de Fútbol12,51,2660847
357,Muebles,Cómoda de Madera12,36,2979316
6841,Muebles,Mesa de Centro12,48,1969447
2890,Juguetes,Rompecabezas 3D12,92,4152147
8608,Ropa,Camiseta Polo13,13,2543037
3000,Juguetes,Juguete de Construcción12,3,1174980
1602,Muebles,Biblioteca de Madera12,1,2812563
8479,Juguetes,Camión de Bomberos12,82,888269
8875,Tecnología,Switch de Red12,22,656230
727,Alimentos,Tortillas de Maíz12,55,1690402
8864,Juguetes,Dinosaurio de Juguete12,31,4066602
6399,Muebles,Vitrina de Vidrio12,22,2388288
225,Juguetes,Bloques Magnéticos12,57,3179639
134,Alimentos,Mermelada de Fresa12,51,2238720
7488,Ropa,Chaleco de Lana13,45,3803015
9644,Juguetes,Carrito de Carreras12,85,1339374
2582,Juguetes,Avión de Juguete12,11,1347292
9000,Juguetes,Juego de Té12,96,2022223
1274,Tecnología,Controlador para Juegos12,40,904443
2773,Juguetes,Robot Interactivo12,26,3979835
7936,Alimentos,Galletas de Avena12,68,1467798
6954,Tecnología,Docking Station12,68,2214164
4481,Juguetes,Pelota Saltarina12,94,3584075
4226,Juguetes,Estuche de Pintura12,18,1865411
4258,Muebles,Silla Plegable12,55,40267
2085,Ropa,Pantalones Cortos13,89,3274830
5912,Tecnología,Tarjeta de Video12,66,811737
2353,Ropa,Leggings Deportivos13,48,1266970
9809,Juguetes,Coche Teledirigido12,39,368676
2386,Ropa,Gorra de Béisbol13,72,3924320
1332,Juguetes,Kit de Ciencia12,79,697381
2133,Ropa,Sombrero de Paja13,73,3372885
2398,Juguetes,Rompecabezas de Madera12,33,3246315
2978,Ropa,Cinturón de Cuero13,51,1789595
3940,Alimentos,Granola12,24,3096873
2348,Alimentos,Cereales para Desayuno12,27,2209699
1882,Ropa,Medias de Algodón13,19,1291820
1199,Muebles,Taburete de Bar12,86,1144906
5035,Ropa,Reloj de Pulsera13,8,172818
7870,Muebles,Mueble para TV12,88,3981098
3172,Alimentos,Zumo de Naranja12,87,1423824
7242,Alimentos,Leche de Almendra12,52,635970
4481,Ropa,Botas de Cuero13,65,465131
6044,Tecnología,Placa Base12,89,473092
448,Alimentos,Salsa de Tomate12,2,3977476
811,Muebles,Mueble Zapatero12,2,1232263
3218,Muebles,Tocador con Espejo12,72,3608252
5734,Tecnología,Estación de Carga USB12,97,2791798
5851,Tecnología,Lector de Tarjetas12,36,1271645
9264,Muebles,Banco de Entrada12,22,3338263
6699,Muebles,Cama de Niños12,25,3664903
9493,Tecnología,Teclado Bluetooth12,66,1298981
2268,Juguetes,Patinete para Niños12,88,722442
8768,Muebles,Mesa Auxiliar12,99,3995967
860,Ropa,Sandalias13,60,555984
8563,Tecnología,Smart Plug12,42,3777364
6142,Muebles,Silla Mecedora12,45,236083
6312,Tecnología,Cámara 36012,10,1300623
5282,Muebles,Butaca Tapizada12,92,4107964
4009,Juguetes,Cubo Rubik12,24,3877483
7156,Muebles,Cabecero de Cama12,5,2224694
5347,Alimentos,Vinagre Balsámico12,80,1492901
9273,Ropa,Zapatillas de Casa13,95,3423177
3782,Ropa,Traje de Baño13,81,2842679
5844,Alimentos,Sopa Instantánea12,45,4106195
7687,Ropa,Pijama de Franela13,21,3483240
4820,Ropa,Calcetines de Lana13,10,27757
5168,Tecnología,Reproductor Multimedia12,29,369224
8184,Alimentos,Fideos de Arroz12,59,2358720
4441,Juguetes,Dron para Niños12,35,1156405
4490,Juguetes,Mesa de Pinball12,43,866408
2865,Tecnología,Smartphone13,62,614067
678,Juguetes,Nerf Blaster12,79,2100230
2393,Muebles,Mesa Plegable12,70,2204140
894,Alimentos,Puré de Papas12,11,1440757
1109,Alimentos,Hummus12,51,2264961
2799,Tecnología,Computador13,90,165995
159,Ropa,Mochila de Tela13,87,54040
8130,Juguetes,Juguete Educativo12,66,265145
3634,Juguetes,Casa de Muñecas12,73,2877681
564,Tecnología,Tablet13,59,1294769
6460,Alimentos,Guacamole12,74,1513666
2252,Muebles,Silla Ergonómica12,66,4158676
4631,Juguetes,Pelota de Playa12,79,1978840
560,Tecnología,Smartwatch13,56,2947010
8690,Alimentos,Chiles en Conserva12,84,3016761
1680,Alimentos,Arándanos Secos12,81,1352726
2045,Alimentos,Pasas12,93,2705031
9368,Ropa,Bolsa de Mano13,25,287006
5998,Juguetes,Set de Herramientas de Juguete12,82,719957
5276,Tecnología,Monitor13,59,623081
4447,Tecnología,Impresora13,25,30537
6092,Tecnología,Router13,10,2731145
713,Ropa,Abrigo de Invierno13,11,3080236
1707,Alimentos,Papitas Fritas12,78,2011188
7932,Ropa,Chaleco Acolchado13,51,2468737
2866,Juguetes,Estación Espacial de Juguete12,48,2532802
6799,Juguetes,Kit de Exploración12,56,486149
6307,Alimentos,Aceitunas12,84,2975020
958,Ropa,Bata de Baño13,56,4077764
5495,Ropa,Tanga13,58,3018572
193,Ropa,Brasier Deportivo13,83,3149312
709,Muebles,Espejo de Pie12,30,1448086
5493,Alimentos,Ketchup12,8,2091848
7984,Ropa,Mallas de Compresión13,48,2900804
9106,Muebles,Cama Individual12,34,944415
7902,Tecnología,Mouse Inalámbrico13,15,2678832
9985,Juguetes,Set de Superhéroes12,45,1108304
6005,Muebles,Escritorio Infantil12,65,512600
104,Tecnología,Teclado Mecánico13,42,755338
6968,Tecnología,Cámara Digital13,70,2458755
2938,Tecnología,Disco Duro Externo13,65,2271995
2267,Juguetes,Coche de Policía de Juguete12,85,776272
5740,Ropa,Chamarra Impermeable13,80,674931
5049,Juguetes,Kit de Maquillaje Infantil12,98,2983991
5336,Alimentos,Mostaza12,56,4002200
7703,Alimentos,Mayonesa12,57,947195
7853,Tecnología,Laptop Ultraligera13,9,4022586
3067,Juguetes,Torre Apilable12,11,1030424
4060,Ropa,Pantalones Cargo13,69,3915138
7022,Tecnología,Bocina Bluetooth13,72,4045500
3411,Juguetes,Peluche de Animales12,92,3095146
6800,Tecnología,Auriculares VR13,95,3647803
1845,Juguetes,Muñeco de Acción12,4,3383879
4428,Alimentos,Arroz Integral13,22,3920698
9718,Alimentos,Frijoles Negros13,31,73921
9446,Alimentos,Aceite de Oliva13,85,1269370
7529,Juguetes,Rompecabezas Geométrico12,93,1351884
5006,Tecnología,Drone13,58,2216481
709,Ropa,Chaleco Reflectante13,64,1853659
9013,Alimentos,Leche Deslactosada13,76,3204026
6354,Ropa,Mocasines13,76,154959
5443,Juguetes,Caja Registradora de Juguete12,39,182759
2097,Tecnología,Smart TV13,92,1220806
6001,Ropa,Zapatos de Tacón13,16,2136242
7790,Juguetes,Dinosaurio Robótico12,39,330263
2128,Muebles,Silla de Jardín12,8,575865
9479,Alimentos,Harina de Trigo13,91,4107037
7766,Ropa,Sombrero de Vaquero13,76,738574
5266,Alimentos,Pasta de Trigo Duro13,18,1879100
2471,Muebles,Sillón Relax12,70,885068
6828,Tecnología,Proyector13,71,3574556
9610,Muebles,Mesa Extensible12,28,714102
9295,Juguetes,Juguete de Espuma12,71,2827642
3494,Juguetes,Set de Cocina de Juguete12,46,2537351
9808,Ropa,Falda Larga13,98,1795407
6171,Alimentos,Miel Orgánica13,51,3203605
8809,Alimentos,Azúcar Morena13,50,238863
8276,Juguetes,Juguete de Agua12,1,2446245
7784,Alimentos,Sal de Mar13,91,2559464
9777,Ropa,Bufanda de Lana13,17,2269847
3668,Muebles,Estante Flotante12,17,131204
2790,Tecnología,Cargador Inalámbrico13,29,2775371
6870,Juguetes,Microscopio de Juguete12,84,2429945
4325,Ropa,Guantes de Cuero13,59,1656917
9860,Juguetes,Pistola de Burbujas12,0,1097521
608,Ropa,Cinturón Trenzado13,74,673078
4455,Tecnología,USB 3.013,45,1897843
8137,Juguetes,Arco y Flecha de Juguete12,77,2202834
7874,Alimentos,Quinoa13,75,3609389
5848,Juguetes,Juguete Musical12,76,1690149
544,Muebles,Perchero de Pie12,6,729771
981,Alimentos,Lentejas13,11,2313946
1077,Muebles,Mesa de Noche12,59,3648771
7369,Alimentos,Almendras13,41,3393145
3904,Muebles,Baúl de Almacenamiento12,13,734910
6311,Muebles,Silla de Madera12,73,2547881
441,Alimentos,Nueces13,18,2763451
3543,Juguetes,Castillo de Juguete12,83,411765
9128,Muebles,Cama King Size12,32,1654726
6615,Muebles,Mueble Auxiliar12,98,2082876
7420,Alimentos,Avena Instantánea13,59,1957906
363,Juguetes,Títeres de Mano12,22,170081
4119,Juguetes,Tren de Juguete12,51,1857239
480,Alimentos,Café Molido13,90,1312080
7625,Ropa,Pantalones de Vestir13,75,3778964
4982,Tecnología,Webcam Full HD13,57,2363100
6022,Tecnología,Consola de Videojuegos13,90,3941927
1275,Alimentos,Té Verde13,2,906128
5333,Alimentos,Chocolate Oscuro13,16,2142181
4922,Alimentos,Pollo Orgánico13,80,2282609
8564,Tecnología,Micrófono USB13,5,737774
8786,Ropa,Zapatos Oxford13,92,1857997
9190,Tecnología,Altavoz Inteligente13,42,2994437
2893,Juguetes,Autobús Escolar de Juguete12,42,967412
3572,Ropa,Camisa de Algodón14,70,1986758
7991,Ropa,Pantalón de Mezclilla14,25,1602877
8603,Muebles,Mesa de Picnic12,78,3080615
6530,Tecnología,Smartband13,75,1690276
2761,Juguetes,Barco Pirata de Juguete12,31,2314410
5611,Muebles,Librero12,63,130656
8140,Tecnología,Enrutador WiFi13,44,3796697
7603,Juguetes,Tienda de Juguete12,28,3968462
6600,Muebles,Estantería de Metal12,88,860933
5836,Muebles,Banco Alto12,17,3874492
865,Muebles,Taburete Tapizado12,27,2389299
2684,Tecnología,SSD13,9,3515293
6766,Juguetes,Lego Star Wars13,73,4040066
2212,Muebles,Mesita Plegable12,77,728255
9197,Ropa,Abrigo de Lana14,56,1117949
5958,Muebles,Mesa Consola12,47,2708611
6803,Tecnología,Pantalla Táctil13,19,376426
9187,Ropa,Zapatos Deportivos14,41,3848841
4486,Juguetes,Muñeca Barbie13,30,3895384
2141,Juguetes,Pelota de Fútbol13,74,1059065
51,Tecnología,Cámara de Seguridad13,50,709933
4495,Muebles,Cajonera12,91,1113653
7066,Tecnología,Modem 5G13,35,3540944
9218,Alimentos,Carne de Res13,64,485349
9833,Tecnología,Amplificador de Señal WiFi13,8,2173687
1125,Alimentos,Tofu13,6,3792990
4581,Muebles,Mesa de Madera13,54,3457083
82,Muebles,Silla Giratoria13,94,1044871
3797,Alimentos,Salmón Ahumado13,98,1989328
9652,Alimentos,Atún en Conserva13,58,3222012
7209,Tecnología,Tableta Gráfica13,37,3858445
3493,Muebles,Sofá de Cuero13,23,1416833
6314,Ropa,Vestido de Verano14,34,3838606
9759,Tecnología,Pluma Stylus13,83,1252649
6426,Juguetes,Rompecabezas 3D13,30,2208225
4533,Tecnología,Disco Duro SSD13,36,900694
1744,Muebles,Estantería Modular13,4,2146140
2973,Tecnología,Adaptador HDMI13,89,2292886
8855,Ropa,Falda Plisada14,64,3827529
1411,Ropa,Chamarra de Cuero14,93,2754901
4301,Juguetes,Juguete de Construcción13,48,3322468
6866,Muebles,Cama Queen Size13,44,2994269
2663,Juguetes,Camión de Bomberos13,79,661663
6743,Muebles,Escritorio de Oficina13,77,1388612
1823,Alimentos,Sardinas13,6,2450584
615,Muebles,Silla Reclinable13,9,3631123
7996,Alimentos,Mantequilla de Maní13,51,684618
1815,Tecnología,Cable USB-C13,82,2234129
6260,Tecnología,Smart Lock13,90,3488084
9684,Ropa,Suéter de Cachemira14,75,4100845
5145,Alimentos,Yogurt Natural13,56,220751
3373,Alimentos,Queso Cottage13,83,3122313
3589,Alimentos,Huevos de Campo13,60,2830296
2917,Tecnología,Termostato Inteligente13,22,2865424
6622,Juguetes,Dinosaurio de Juguete13,41,646584
1924,Alimentos,Pan Integral13,88,1507728
3913,Juguetes,Bloques Magnéticos13,67,58083
1324,Muebles,Armario de Madera13,91,3493264
5333,Muebles,Mesita de Noche13,31,1273835
6410,Ropa,Guantes de Invierno14,22,401151
1540,Alimentos,Tortillas de Maíz13,79,3344075
8030,Alimentos,Mermelada de Fresa13,62,333801
4187,Ropa,Bufanda de Seda14,19,4038002
4415,Juguetes,Carrito de Carreras13,79,1409799
1939,Muebles,Silla de Comedor13,41,4011467
9408,Juguetes,Avión de Juguete13,11,1736397
8598,Tecnología,Luces LED Inteligentes13,48,2774318
8513,Juguetes,Juego de Té13,11,618364
3633,Muebles,Cama Doble13,30,2208689
5078,Alimentos,Galletas de Avena13,47,2117246
510,Ropa,Corbata de Seda14,98,3902629
1814,Tecnología,Batería Externa13,38,222225
1639,Alimentos,Granola13,67,3582685
3426,Ropa,Traje Formal14,88,3207396
8332,Ropa,Playera Estampada14,7,200070
7606,Tecnología,Switch de Red13,70,3038410
4925,Alimentos,Cereales para Desayuno13,15,4104847
4429,Ropa,Sudadera con Capucha14,3,890080
2312,Tecnología,Controlador para Juegos13,96,1853112
5252,Muebles,Sofá Cama13,34,2982433
2622,Juguetes,Robot Interactivo13,98,1893252
5616,Tecnología,Docking Station13,40,4172871
3018,Muebles,Cómoda de Madera13,58,3254107
9152,Alimentos,Zumo de Naranja13,68,1363761
6002,Muebles,Mesa de Centro13,81,46037
4326,Alimentos,Leche de Almendra13,77,2131272
4050,Alimentos,Salsa de Tomate13,96,1662308
4428,Muebles,Biblioteca de Madera13,82,3992049
9600,Alimentos,Vinagre Balsámico13,10,873485
4075,Alimentos,Sopa Instantánea13,22,2390352
2950,Tecnología,Tarjeta de Video13,73,4156359
8905,Muebles,Vitrina de Vidrio13,90,1256819
7830,Juguetes,Pelota Saltarina13,56,907433
2023,Muebles,Silla Plegable13,35,3960586
1755,Muebles,Taburete de Bar13,22,861017
9904,Muebles,Mueble para TV13,21,2264877
8736,Ropa,Camiseta Polo14,59,525615
9772,Juguetes,Estuche de Pintura13,34,3365051
1933,Muebles,Mueble Zapatero13,96,4025366
4476,Juguetes,Coche Teledirigido13,20,1150592
7135,Ropa,Chaleco de Lana14,15,764352
3986,Juguetes,Kit de Ciencia13,46,2653476
2873,Alimentos,Fideos de Arroz13,75,584162
3526,Juguetes,Rompecabezas de Madera13,56,819908
1560,Ropa,Pantalones Cortos14,91,3990870
8659,Ropa,Leggings Deportivos14,1,1346071
2605,Tecnología,Placa Base13,22,4003295
825,Alimentos,Puré de Papas13,12,3167719
2782,Juguetes,Patinete para Niños13,20,1266211
2826,Muebles,Tocador con Espejo13,75,1996530
3541,Muebles,Banco de Entrada13,21,1788120
5484,Juguetes,Cubo Rubik13,6,905454
6359,Juguetes,Dron para Niños13,84,867419
61,Alimentos,Hummus13,19,2104821
1052,Ropa,Gorra de Béisbol14,86,753527
2191,Muebles,Cama de Niños13,74,3017013
4507,Tecnología,Estación de Carga USB13,92,1157373
6587,Tecnología,Lector de Tarjetas13,7,1707966
5396,Ropa,Sombrero de Paja14,48,1699247
3580,Juguetes,Mesa de Pinball13,63,1030297
5388,Alimentos,Guacamole13,13,3417280
9502,Juguetes,Nerf Blaster13,67,743039
8156,Juguetes,Juguete Educativo13,32,579276
814,Juguetes,Casa de Muñecas13,12,2396417
9653,Ropa,Cinturón de Cuero14,56,1812929
8416,Alimentos,Chiles en Conserva13,19,4047479
9489,Ropa,Medias de Algodón14,76,534503
2998,Ropa,Reloj de Pulsera14,59,151716
9400,Ropa,Botas de Cuero14,33,1726372
934,Juguetes,Pelota de Playa13,83,194721
7428,Juguetes,Set de Herramientas de Juguete13,13,2177393
7570,Muebles,Mesa Auxiliar13,51,4088251
2184,Muebles,Silla Mecedora13,43,1506001
1923,Tecnología,Teclado Bluetooth13,71,1426057
723,Muebles,Butaca Tapizada13,57,2004533
9779,Tecnología,Smart Plug13,17,1125910
844,Ropa,Sandalias14,55,3186883
4665,Alimentos,Arándanos Secos13,99,1617197
7993,Ropa,Zapatillas de Casa14,21,682302
520,Alimentos,Pasas13,34,2966806
4629,Alimentos,Papitas Fritas13,82,3852506
749,Tecnología,Cámara 36013,78,640561
3778,Ropa,Traje de Baño14,86,2035870
7667,Tecnología,Reproductor Multimedia13,46,4111249
